"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
3.5528411044827e-19,0.452482808669886,0.979,0.706,4.56895366036475e-16,"Cluster 5","Slc6a1"
1.37737922272591e-18,0.523744149924661,0.759,0.502,1.77130968042553e-15,"Cluster 5","Nfib"
3.0450980830198e-18,0.876887016266783,0.399,0.177,3.91599613476346e-15,"Cluster 5","Plppr1"
5.59683367653722e-18,0.51614725317221,0.773,0.49,7.19752810802686e-15,"Cluster 5","Kcnip1"
6.34451762354888e-18,0.522956165080183,0.893,0.757,8.15904966388386e-15,"Cluster 5","Rab3c"
8.1560072868599e-17,0.935591599176191,0.426,0.207,1.04886253709018e-13,"Cluster 5","Cbln2"
1.49663898234401e-16,0.708174869890543,0.612,0.366,1.92467773129439e-13,"Cluster 5","Necab1"
1.97008245712887e-16,0.722715112237768,0.271,0.088,2.53352603986772e-13,"Cluster 5","Htr2c"
1.38515634308999e-14,0.418288609044078,0.845,0.644,1.78131105721373e-11,"Cluster 5","Chl1"
1.74738057383035e-14,0.774104051657789,0.577,0.41,2.24713141794583e-11,"Cluster 5","Dock10"
3.84657869223332e-14,0.747168087261255,0.725,0.496,4.94670019821206e-11,"Cluster 5","Npy"
1.10873949654799e-13,0.487590058114326,0.533,0.3,1.42583899256072e-10,"Cluster 5","Npas3"
2.47186159749525e-13,0.379471693010807,0.804,0.592,3.17881401437889e-10,"Cluster 5","Bex4"
2.63897030274025e-13,0.450065912375989,0.753,0.531,3.39371580932396e-10,"Cluster 5","Arl4c"
3.00136367248897e-13,0.431705333644185,0.763,0.586,3.85975368282081e-10,"Cluster 5","Dab1"
7.07226840317677e-13,0.320004589005016,0.921,0.822,9.09493716648533e-10,"Cluster 5","Tmem130"
7.76449282375567e-13,0.621238670148867,0.474,0.268,9.98513777134979e-10,"Cluster 5","Sorcs1"
4.1894171086813e-12,0.536412009015216,0.56,0.352,5.38759040176415e-09,"Cluster 5","Fstl5"
1.81430677887749e-11,0.514102753617755,0.371,0.185,2.33319851763645e-08,"Cluster 5","Sh3gl3"
1.17498483854686e-10,0.315217944951863,0.942,0.883,1.51103050237126e-07,"Cluster 5","Bex1"
1.65926395919278e-10,0.41090052102317,0.746,0.603,2.13381345152192e-07,"Cluster 5","Csmd3"
1.71590609839378e-10,0.599404884743189,0.333,0.165,2.2066552425344e-07,"Cluster 5","Sema5b"
1.8094868032838e-10,0.370639034264183,0.653,0.446,2.32700002902297e-07,"Cluster 5","Scn3b"
3.00499110732387e-10,0.520248696102887,0.663,0.509,3.8644185640185e-07,"Cluster 5","Zmat4"
3.86108280214927e-10,0.425739206281949,0.656,0.463,4.96535248356396e-07,"Cluster 5","Rims3"
5.14399650783397e-10,0.434202613664772,0.818,0.687,6.61517950907449e-07,"Cluster 5","Nrip3"
5.8593889992953e-10,0.393158638084846,0.766,0.639,7.53517425309376e-07,"Cluster 5","Edil3"
8.48279481275598e-10,0.657565069552554,0.433,0.269,1.09088741292042e-06,"Cluster 5","Gng4"
1.9283314870649e-09,0.456252719337665,0.725,0.621,2.47983429236546e-06,"Cluster 5","Slc2a13"
5.56887661746448e-09,0.470779620092338,0.512,0.348,7.16157533005932e-06,"Cluster 5","Gpc1"
7.55945622647559e-09,0.405955543068636,0.77,0.611,9.72146070724761e-06,"Cluster 5","Gng2"
7.74260252199578e-09,0.474877097629101,0.691,0.605,9.95698684328658e-06,"Cluster 5","Hdac9"
1.18542282082212e-08,0.302858088173671,0.845,0.706,1.52445374757724e-05,"Cluster 5","Cplx2"
2.14674360312793e-07,0.590987179495248,0.55,0.436,0.000276071227362252,"Cluster 5","Caln1"
3.0315153419998e-07,0.435253008255206,0.522,0.379,0.000389852872981174,"Cluster 5","Adra1a"
4.31645498200779e-07,0.454677918184829,0.522,0.381,0.000555096110686201,"Cluster 5","Parm1"
5.57797217453981e-07,0.436645023789198,0.615,0.545,0.000717327221645819,"Cluster 5","Nr3c2"
7.99386991294518e-07,0.597341395895342,0.57,0.477,0.00102801167080475,"Cluster 5","Pld5"
8.49747965149557e-07,0.594641703973359,0.601,0.527,0.00109277588318233,"Cluster 5","Slc44a5"
8.76335066535568e-07,0.382903120285887,0.361,0.22,0.00112696689556474,"Cluster 5","Rnf180"
1.78391084196495e-06,0.347039732050387,0.691,0.589,0.00229410934276692,"Cluster 5","Cacnb2"
1.96781556505197e-06,0.369036570075555,0.567,0.432,0.00253061081665684,"Cluster 5","Rbms3"
4.26916549234176e-06,0.2986707756418,0.797,0.735,0.0054901468231515,"Cluster 5","Kcnq5"
4.34845087081903e-06,0.370842213241432,0.495,0.369,0.00559210781987327,"Cluster 5","Kcnd3"
4.362815637452e-06,0.4308495311395,0.426,0.29,0.00561058090976327,"Cluster 5","Sorcs2"
6.6129163286109e-06,0.387912643984305,0.412,0.288,0.00850421039859361,"Cluster 5","Epha3"
6.96835706583454e-06,0.253404002423673,0.746,0.624,0.00896130718666321,"Cluster 5","Mtss1"
1.23110213085113e-05,0.333876108532516,0.584,0.483,0.0158319734027455,"Cluster 5","Zbtb16"
1.30491116581893e-05,0.330928224855251,0.808,0.787,0.0167811575924315,"Cluster 5","Grik2"
1.31431135891843e-05,0.327187841175248,0.553,0.425,0.016902044075691,"Cluster 5","Kcnt2"
2.04093749687988e-05,0.478728623972259,0.474,0.369,0.0262464562098753,"Cluster 5","Serpine2"
2.32224628300174e-05,0.344582067020189,0.622,0.514,0.0298640871994024,"Cluster 5","Slc35f1"
3.80507209139526e-05,0.255063770971501,0.584,0.425,0.048933227095343,"Cluster 5","Cacna2d1"
8.4551867507682e-05,0.253464470204372,0.649,0.533,0.108733701614879,"Cluster 5","Maf"
9.2334368661201e-05,0.322283106695896,0.443,0.325,0.118741998098304,"Cluster 5","Eepd1"
9.71721069914452e-05,0.29052623136961,0.794,0.71,0.124963329590999,"Cluster 5","Tiam1"
0.000113209801452172,0.322550698060934,0.601,0.508,0.145587804667494,"Cluster 5","Pde4b"
0.00026587329311693,0.340944791602005,0.299,0.201,0.341913054948372,"Cluster 5","Trpc5"
0.000344120893410553,0.250171586307669,0.553,0.438,0.442539468925971,"Cluster 5","Lingo2"
0.000585064896474154,0.460851107093952,0.543,0.451,0.752393456865761,"Cluster 5","Fgf13"
0.00162700114306034,0.499206945950234,0.412,0.337,1,"Cluster 5","Lamp5"
0.00199007374464078,0.273263565488028,0.533,0.465,1,"Cluster 5","Slc35f4"
0.00234780159701149,0.305156070467208,0.581,0.516,1,"Cluster 5","Prkar2b"
0.00275600313811473,0.258889483642604,0.485,0.398,1,"Cluster 5","Reln"
